,0
0,25.8125
1,25.529411764705884
2,15.052631578947368
3,41.18181818181818
4,20.0
5,19.440677966101696
6,38.8125
7,58.38235294117647
8,103.29411764705883
9,14.423076923076923
10,55.625
11,27.757575757575758
12,33.75
13,20.628865979381445
14,21.125
15,8.224489795918368
16,11.328125
17,18.07936507936508
18,60.51282051282051
19,37.35294117647059
20,17.313725490196077
21,32.608695652173914
22,10.869565217391305
23,30.68888888888889
24,30.779661016949152
25,10.617977528089888
26,30.147058823529413
27,21.67391304347826
28,36.11538461538461
29,35.07142857142857
30,22.75862068965517
31,21.115384615384617
32,25.53030303030303
33,4.933333333333334
34,14.755555555555556
35,33.857142857142854
36,27.53846153846154
37,16.147058823529413
38,24.267857142857142
39,18.25242718446602
40,28.084745762711865
41,25.0188679245283
42,8.575
43,25.675675675675677
44,23.228070175438596
45,28.482758620689655
46,34.16326530612245
47,29.363636363636363
48,19.81578947368421
49,29.125
50,13.56
51,16.096774193548388
52,7.9
53,28.93220338983051
54,10.537037037037036
55,18.70909090909091
56,9.714285714285714
57,40.01851851851852
58,20.26086956521739
59,18.666666666666668
60,22.130434782608695
61,13.797101449275363
62,23.06153846153846
63,27.575
64,28.25581395348837
65,11.511111111111111
66,17.714285714285715
67,22.16216216216216
68,44.34146341463415
69,15.0
70,15.178571428571429
71,22.428571428571427
72,26.19298245614035
73,29.416666666666668
74,42.98
75,14.0
76,28.0
77,39.12820512820513
78,11.266666666666667
79,5.76595744680851
80,41.57142857142857
81,34.4390243902439
82,25.43859649122807
83,23.75
84,26.29787234042553
85,19.67391304347826
86,20.22
87,22.653061224489797
88,32.1
89,17.285714285714285
90,58.02439024390244
91,18.227272727272727
92,12.705882352941176
93,22.389830508474578
94,25.347826086956523
95,16.25
96,22.044444444444444
97,45.041666666666664
98,13.76923076923077
99,14.724137931034482
100,9.733333333333333
101,17.50793650793651
102,10.821428571428571
103,12.428571428571429
104,34.57446808510638
105,25.295454545454547
106,51.264367816091955
107,40.666666666666664
108,25.508474576271187
109,8.916666666666666
110,43.8
111,23.70967741935484
112,6.2
113,18.022727272727273
114,26.575342465753426
115,40.20338983050848
116,13.125
117,38.53333333333333
118,22.166666666666668
119,34.541666666666664
120,13.11864406779661
121,25.261904761904763
122,10.76923076923077
123,23.097826086956523
124,29.649122807017545
125,34.835443037974684
126,14.571428571428571
127,9.594594594594595
128,11.448275862068966
129,41.86486486486486
130,20.560606060606062
131,36.536842105263155
132,21.41860465116279
133,16.09090909090909
134,14.37190082644628
135,13.196078431372548
136,12.696969696969697
137,35.0
138,25.102564102564102
139,29.313432835820894
140,16.821428571428573
141,10.673469387755102
142,28.558441558441558
143,29.134328358208954
144,13.880952380952381
145,27.682926829268293
146,15.75
147,8.767441860465116
148,21.0
149,23.666666666666668
150,13.923076923076923
151,11.157894736842104
152,18.205128205128204
153,28.8125
154,83.60606060606061
155,16.5
156,19.526315789473685
157,18.08
158,15.073170731707316
159,21.466666666666665
160,28.17142857142857
161,15.365853658536585
162,21.83132530120482
163,14.482758620689655
164,15.942307692307692
165,17.1
166,9.956521739130435
167,12.714285714285714
168,21.887096774193548
169,17.557692307692307
170,40.05
171,40.39344262295082
172,37.92857142857143
173,11.891304347826088
174,17.066666666666666
175,7.150943396226415
176,14.806451612903226
177,46.61666666666667
178,31.6
179,11.714285714285714
180,37.765625
181,44.93333333333333
182,13.681818181818182
183,13.545454545454545
184,34.378787878787875
185,29.38095238095238
186,18.891304347826086
187,
188,3.48
189,17.975609756097562
190,38.25714285714286
191,19.94871794871795
192,39.50819672131148
193,13.333333333333334
194,26.895833333333332
195,12.35
196,15.176470588235293
197,28.633333333333333
198,13.777777777777779
199,9.840909090909092
200,35.578947368421055
201,14.038461538461538
202,22.8135593220339
203,31.694444444444443
204,12.0
205,10.375
206,15.326530612244898
207,10.755102040816327
208,22.289473684210527
209,9.0
210,9.53191489361702
211,45.15909090909091
212,13.5
213,14.434782608695652
214,26.805555555555557
215,12.052631578947368
216,8.076923076923077
217,52.5
218,22.392156862745097
219,12.75
220,28.575
221,21.385964912280702
222,32.1044776119403
223,10.710526315789474
224,16.489795918367346
225,12.051282051282051
226,12.293103448275861
227,20.202898550724637
228,26.93220338983051
229,16.228571428571428
230,10.854545454545455
231,20.945945945945947
232,24.272727272727273
233,11.875
234,31.548387096774192
235,24.448275862068964
236,18.38888888888889
237,33.114285714285714
238,37.513513513513516
239,52.604651162790695
240,28.087719298245613
241,31.510204081632654
242,13.176470588235293
243,14.551724137931034
244,39.68421052631579
245,29.653061224489797
246,13.058823529411764
247,28.89189189189189
248,17.466666666666665
249,16.42
250,10.0
251,15.133333333333333
252,20.020833333333332
253,25.0
254,6.433734939759036
255,26.758064516129032
256,5.766666666666667
257,17.958333333333332
258,28.934782608695652
259,39.34782608695652
260,21.0
261,15.08108108108108
262,14.461538461538462
263,
264,24.55263157894737
265,16.09375
266,33.853658536585364
267,22.27777777777778
268,29.527272727272727
269,28.803030303030305
270,13.387755102040817
271,21.736842105263158
272,11.789473684210526
273,15.3
274,36.22727272727273
275,9.909090909090908
276,13.742857142857142
277,26.54
278,35.0
